customer_id,account_id,account_type,account_open_date,account_status,gender,age,state,pincode,customer_segment,employment_status,employer_name,annual_income_inr,account_balance_inr,num_products_held,kyc_status,nominee_added,mobile_banking_enabled,net_banking_enabled,credit_card_linked,demat_account,branch_name,relationship_manager_id,last_login_days_ago,is_dormant,churn_flag,fraud_flag,loan_type,loan_amount_inr,loan_tenure_months,outstanding_principal_inr,emi_amount_inr,days_past_due,is_npa,penalty_amount_inr,credit_score,credit_bureau,risk_rating,savings_interest_rate_pct,fd_interest_rate_pct,overdraft_limit_inr,monthly_interest_income_inr,monthly_service_charges_inr,num_transactions_last_month,avg_transaction_value_inr,last_transaction_date,last_transaction_type,last_transaction_channel,last_transaction_amount_inr,transaction_currency
CUST101543,ACC901543,Savings,2018-12-24,,,79.22,Delhi,725137.17,SME,Retired,,5033838.7,245381.79,4.0,Verified,Y,,N,Y,Y,Kolkata West,,319.0,,0.0,0.0,Home Loan,23290610.55,26.0,16256342.81,450601.07,,,0.0,444.5,CIBIL,Medium,3.55,,,3113.49,-366.75,62.0,56448.97,2018-03-10,Transfer,Mobile App,412808.81,GBP
CUST101544,ACC901544,Recurring Deposit,2024-01-26,,M,27.22,Delhi,,HNI,Self-Employed,,3907857.89,1820029.61,1.0,Expired,N,Y,N,Y,Y,Jaipur Vaishali,RM42,616.0,,0.0,0.0,,,,,,1.0,0.0,0.0,462.16,CIBIL,,,,,3297.32,2109.64,70.0,52386.45,2023-06-06,Transfer,IMPS,379232.55,EUR
CUST101545,ACC901545,Fixed Deposit,2021-04-04,Active,M,23.83,West Bengal,687283.22,SME,,,2436369.49,1527570.23,8.0,Rejected,N,Y,,N,,Ahmedabad SG Highway,,531.0,0.0,0.0,0.0,Auto Loan,2897349.21,25.0,587776.32,54332.69,58.0,0.0,45567.58,584.22,EQUIFAX,Medium,,7.03,,1710.03,1605.22,,83679.5,2024-02-20,Penalty,ATM,278714.13,INR
CUST101546,ACC901546,Fixed Deposit,2025-01-19,Closed,F,,Rajasthan,180561.91,,Business Owner,,2428230.62,1171038.3,10.0,Expired,N,Y,Y,Y,N,Ahmedabad SG Highway,,369.0,0.0,0.0,0.0,Education Loan,2722227.98,,-208822.58,48512.0,28.0,0.0,456.3,578.95,EQUIFAX,,,8.08,,3390.51,704.63,16.0,38420.32,2020-10-21,EMI,ATM,,USD
CUST101547,ACC901547,Fixed Deposit,2019-03-11,Inactive,M,63.36,Maharashtra,893158.25,SME,Self-Employed,,160661190.16,969880.72,4.0,Verified,N,,,N,,Jaipur Vaishali,,99.0,0.0,,0.0,Personal Loan,3300345.82,62.0,871325.7,62971.97,0.0,0.0,0.0,245.06,CIBIL,,,5.94,,4274.94,17500.22,10.0,46741.41,2023-02-26,Debit,UPI,160902.63,INR
CUST101548,ACC901548,Recurring Deposit,2020-06-17,Inactive,M,,Karnataka,,SME,Retired,,3632931.05,74437134.49,3.0,Verified,N,,,Y,N,Hyderabad Banjara Hills,,522.0,0.0,0.0,0.0,Business Loan,1612326.64,13.0,383857.83,26875.78,0.0,0.0,0.0,553.47,EXPERIAN,,,,,4583.66,656.59,46.0,43765.35,2023-03-06,Transfer,ATM,256514.23,INR
CUST101549,ACC901549,Checking,2019-03-29,Frozen,M,40.89,Telangana,480267.0,,Retired,,2238695.88,804151.59,2.0,Rejected,N,Y,N,,Y,Bangalore MG Road,,435.0,,0.0,0.0,,,,,,,,0.0,797.56,,,,,105827.93,5372.97,1970.38,91.0,57358.2,2021-09-24,Transfer,Branch,485007.09,INR
CUST101550,ACC901550,Current,2022-02-07,Inactive,F,22.16,Rajasthan,880503.83,Corporate,Self-Employed,,1098326.5,1150915.26,3.0,Expired,N,N,,,,Ahmedabad SG Highway,RM11,477.0,,1.0,1.0,Auto Loan,1538532.08,49.0,1467088.32,33967.45,118.0,1.0,1175.24,519.41,EXPERIAN,High,,,,337.99,1377.19,97.0,27150.03,2020-11-06,Interest,NEFT,447602.46,INR
CUST101551,ACC901551,Savings,2024-04-05,Inactive,,45.48,Rajasthan,528257.94,Corporate,Self-Employed,,3756366.95,2078983.45,3.0,Verified,N,,,Y,N,Chennai East,RM9,65.0,0.0,,0.0,Auto Loan,1392972.66,23.0,886944.13,28047.66,0.0,0.0,0.0,593.0,CIBIL,,5.2,,,3147.48,1631.05,,38499.55,2023-04-27,Credit,NEFT,125792.69,INR
CUST101552,ACC901552,Current,2024-06-18,Inactive,M,29.13,Delhi,391501.36,Corporate,Business Owner,,3220041.9,1107708.86,0.0,Verified,Y,Y,N,Y,N,Mumbai Central,RM45,189.0,0.0,,0.0,Home Loan,590772.57,85.0,271382.01,12115.78,182.0,1.0,5132.08,457.83,EQUIFAX,Very High,,,,10998.66,589.32,13.0,60348.28,2020-10-14,Transfer,Branch,192482.29,EUR
CUST101553,ACC901553,Checking,2019-06-16,Frozen,M,17.16,Karnataka,880382.33,SME,Salaried,Employer_177,3432272.82,882254.63,5.0,,Y,N,,Y,,Ahmedabad SG Highway,,75.0,1.0,1.0,0.0,Auto Loan,3253584.17,38.0,1731948.98,53012.82,,,0.0,813.68,EQUIFAX,Very High,,,283236.46,2659.53,538.91,31.0,34829.94,2021-05-20,Credit,ATM,261566.42,EUR
CUST101554,ACC901554,Savings,2019-02-10,Closed,Other,62.54,Delhi,713280.42,,Self-Employed,,2236668.01,1116474.66,5.0,,Y,N,,Y,,Kolkata West,,498.0,1.0,0.0,0.0,Home Loan,2535242.06,25.0,467316.31,52851.01,31.0,0.0,3184.69,474.77,EQUIFAX,Medium,3.67,,,5516.52,,58.0,26937.06,2019-06-11,Transfer,ATM,310886.51,INR
CUST101555,ACC901555,Checking,2019-03-12,Closed,F,24.01,Tamil Nadu,170023.2,Corporate,,,1549262.22,1463427.98,5.0,,Y,Y,Y,N,N,Pune FC Road,RM43,333.0,,,0.0,,,,,,122.0,1.0,2947.45,739.2,EQUIFAX,High,,,114940.27,12936.98,1645.96,86.0,75973.2,2024-10-21,Debit,UPI,364345.82,GBP
CUST101556,ACC901556,Savings,2018-09-23,Closed,F,57.87,Tamil Nadu,790559.73,SME,Retired,,3798469.15,1809324.92,5.0,Verified,,,N,N,Y,Bangalore MG Road,,,0.0,,1.0,,,,,,31.0,0.0,,382.78,CIBIL,Very High,3.11,,,15075.83,1426.58,99.0,74952.06,2023-02-09,Penalty,RTGS,79849.38,EUR
CUST101557,ACC901557,Fixed Deposit,2023-07-26,Closed,F,71.1,Telangana,862927.38,HNI,Salaried,Employer_91,3610768.21,1287347.96,10.0,Rejected,,Y,N,,,,RM18,68.0,,0.0,0.0,Personal Loan,745141.73,48.0,353677.11,13139.35,,,0.0,607.89,,Very High,,5.29,,2448.28,397.72,15.0,32269.7,2022-11-21,Interest,Net Banking,200090.0,INR
CUST101558,ACC901558,Recurring Deposit,2021-09-04,Closed,M,52.69,Delhi,400499.59,,Business Owner,,226776.49,1242759.03,1.0,,Y,N,N,N,N,Ahmedabad SG Highway,,446.0,0.0,0.0,0.0,Education Loan,,35.0,,,58.0,0.0,4651.02,444.72,CIBIL,Medium,,,,8266.33,1577.79,20.0,9512.61,2024-08-01,Credit,IMPS,427824.49,INR
CUST101559,ACC901559,Checking,2020-10-11,Inactive,M,51.02,Karnataka,810252.49,Retail,Retired,,3786490.09,-127748.65,6.0,,Y,,,,Y,Pune FC Road,,326.0,,0.0,0.0,,,,,,0.0,0.0,0.0,275.67,CIBIL,Low,,,10596.25,9616.33,674.41,70.0,24166.6,2023-02-17,Debit,Branch,208087.53,INR
CUST101560,ACC901560,Checking,2018-11-15,Frozen,,33.19,Rajasthan,623960.93,HNI,Self-Employed,,3850078.24,1346573.32,0.0,Rejected,Y,Y,N,Y,,Ahmedabad SG Highway,RM14,316.0,0.0,0.0,0.0,Home Loan,1678463.86,50.0,1301054.96,37445.12,90.0,1.0,4297.32,876.03,EQUIFAX,Very High,,,132372.34,11728.38,368.35,70.0,19892.5,2020-07-15,Transfer,Branch,295199.71,GBP
CUST101561,ACC901561,Recurring Deposit,2023-09-22,Inactive,M,43.05,Telangana,444088.68,SME,Student,,4656986.71,1290615.12,5.0,Rejected,N,N,Y,Y,N,Mumbai Central,,536.0,1.0,1.0,,Personal Loan,2437666.87,34.0,380789.39,44682.98,118.0,1.0,1788.21,513.68,CIBIL,,,,,14403.45,841.43,43.0,91308.63,2024-11-01,Penalty,UPI,359557.58,INR
CUST101562,ACC901562,Fixed Deposit,2024-06-14,Closed,,46.85,Gujarat,735573.64,Corporate,Retired,,3113304.15,457394.74,6.0,,,,,,Y,Jaipur Vaishali,RM17,541.0,0.0,,0.0,Personal Loan,1708821.12,121.0,,32776.33,121.0,1.0,2119.2,444.15,,Very High,,7.11,,1221.98,1594.9,59.0,64415.07,2020-12-09,EMI,Net Banking,268041.75,INR
CUST101563,ACC901563,Checking,2021-10-21,Inactive,F,63.79,West Bengal,238714.71,,Student,,3849323.76,754237.86,8.0,Rejected,N,,,,Y,Jaipur Vaishali,,374.0,0.0,0.0,0.0,Business Loan,2239327.82,38.0,,45331.75,182.0,1.0,3835.54,663.09,EXPERIAN,Medium,,,504225.15,16276.07,,45.0,71389.08,2019-12-12,Interest,ATM,524462.63,EUR
CUST101564,ACC901564,Fixed Deposit,2024-02-10,Closed,F,,Rajasthan,176225.64,,Business Owner,,2148348.58,1197210.35,6.0,Expired,N,Y,Y,Y,N,Ahmedabad SG Highway,,417.0,0.0,0.0,0.0,Education Loan,2164379.62,,-230653.15,45771.24,32.0,0.0,453.66,676.32,EQUIFAX,,,6.55,,3704.63,800.95,14.0,35518.71,2021-03-17,EMI,ATM,,USD
CUST101565,ACC901565,Current,2019-03-13,Closed,,36.83,Gujarat,440813.08,SME,,,4366049.87,1894101.1,1.0,,Y,N,Y,,N,Kolkata West,,459.0,0.0,0.0,1.0,,,,,,2.0,0.0,0.0,730.82,EXPERIAN,High,,,,4659.67,1456.69,83.0,74027.23,2022-10-18,Interest,ATM,322022.82,INR
CUST101566,ACC901566,Savings,2023-02-27,Inactive,M,46.61,Tamil Nadu,654606.21,HNI,Business Owner,,3062490.25,1016873.26,6.0,Expired,,N,,Y,,Jaipur Vaishali,RM43,40.0,0.0,0.0,0.0,Personal Loan,972425.42,24.0,,19329.24,1.0,0.0,0.0,421.32,EXPERIAN,Very High,3.68,,,10463.88,523.92,1.0,49745.39,2023-11-05,Credit,Branch,222771.22,INR
CUST101567,ACC901567,Checking,2023-04-27,Closed,Other,80.73,Rajasthan,707843.36,Retail,Retired,,1080690.94,1149402.5,5.0,Rejected,Y,Y,N,,N,Ahmedabad SG Highway,,469.0,0.0,1.0,1.0,Home Loan,3515436.78,37.0,1192698.0,61868.26,28.0,0.0,4538.46,554.65,,Low,,,180777.99,6558.23,,122.0,40561.56,2018-08-02,Debit,IMPS,264302.98,GBP
CUST101568,ACC901568,Savings,2020-06-02,Frozen,F,57.79,West Bengal,112716.54,Corporate,Student,,665710.83,789077.71,8.0,Expired,Y,Y,Y,N,,Bangalore MG Road,RM43,496.0,0.0,,0.0,Home Loan,4764307.62,24.0,4419780.86,105707.74,0.0,0.0,0.0,899.07,CIBIL,Very High,3.94,,,8125.93,1713.03,100.0,23446.13,2018-10-07,Penalty,Branch,100180.24,USD
CUST101569,ACC901569,Fixed Deposit,2025-06-04,,M,59.85,Karnataka,811797.19,Retail,,,1510343.41,166232.51,7.0,,,,Y,,Y,Jaipur Vaishali,,198.0,0.0,,0.0,Business Loan,452461.98,13.0,189914.67,9261.42,62.0,0.0,992.62,855.34,EQUIFAX,High,,7.25,,3091.42,514.19,58.0,28411.35,2024-04-27,EMI,Mobile App,165074.21,INR
CUST101570,ACC901570,Savings,2019-12-29,Inactive,F,31.41,Delhi,757488.42,,Salaried,Employer_171,4823253.24,1426360.08,1.0,Rejected,Y,N,Y,,N,Kolkata West,,559.0,0.0,0.0,0.0,Education Loan,561804.1,13.0,155553.45,12096.03,1.0,0.0,0.0,478.64,,High,7.1,,,4946.6,894.77,95.0,19553.57,2019-06-19,EMI,IMPS,265466.1,USD
CUST101571,ACC901571,Savings,2019-07-08,Inactive,M,56.44,Delhi,328843.94,Retail,Retired,,211145.05,1689275.39,6.0,Pending,,N,,N,N,Ahmedabad SG Highway,,331.0,,0.0,0.0,,,,,,61.0,0.0,2600.44,574.43,CIBIL,High,4.96,,,5919.98,1426.53,88.0,67177.79,2019-09-10,Transfer,ATM,164077.65,INR
CUST101572,ACC901572,Fixed Deposit,2023-11-21,Inactive,M,43.72,Telangana,180586.93,,Self-Employed,,3593658.99,1461672.25,0.0,,N,N,,,N,Pune FC Road,,562.0,0.0,0.0,0.0,,,,,,122.0,1.0,2017.33,732.75,EQUIFAX,Very High,,7.68,,4664.0,1235.11,92.0,28676.58,2021-09-29,Credit,ATM,373484.02,INR
CUST101573,ACC901573,Fixed Deposit,2023-03-25,Inactive,M,77.28,Rajasthan,938800.19,Corporate,Student,,3673746.43,37078.04,1.0,Rejected,N,,,,N,Delhi North,RM40,86.0,0.0,,0.0,Auto Loan,2627769.62,10.0,519725.97,48563.49,88.0,1.0,3054.73,845.64,CIBIL,Very High,,6.62,,2568.95,457.83,64.0,-2126.21,2024-04-08,Interest,NEFT,30794.8,GBP
CUST101574,ACC901574,Current,2022-06-17,Inactive,F,49.78,Delhi,433267.17,Corporate,Salaried,Employer_50,1003723.13,1978157.1,4.0,Pending,N,Y,N,N,N,Bangalore MG Road,RM7,378.0,0.0,,0.0,Education Loan,933653.78,46.0,704646.16,15945.54,60.0,0.0,1062.28,835.85,,,,,,13627.71,379.56,2.0,41627.73,2024-09-02,Credit,NEFT,317319.19,EUR
CUST101575,ACC901575,Recurring Deposit,2021-03-05,Frozen,Other,21.06,Delhi,695978.47,HNI,Retired,,1710411.98,,4.0,,Y,N,,N,,Delhi North,RM10,591.0,,0.0,0.0,,,,,,90.0,1.0,-318.66,781.05,,Medium,,,,10022.78,-54.47,60.0,68807.0,2022-04-23,Transfer,RTGS,557877.94,INR
CUST101576,ACC901576,Current,2024-09-21,Inactive,M,77.68,Gujarat,151464.97,Corporate,,,4724034.59,1857779.91,8.0,Rejected,,Y,N,,Y,,RM14,466.0,0.0,,0.0,Personal Loan,3501085.4,120.0,943197.53,65224.89,1.0,0.0,0.0,867.42,EQUIFAX,High,,,,8753.69,2200.41,41.0,455986.06,2023-08-14,Interest,RTGS,353847.42,INR
CUST101577,ACC901577,Checking,2020-08-22,Closed,M,73.48,Rajasthan,845148.95,HNI,Self-Employed,,4608525.45,771928.08,2.0,Rejected,Y,N,,N,,Hyderabad Banjara Hills,RM19,601.0,0.0,1.0,0.0,Personal Loan,2515737.44,119.0,346835.27,51007.64,0.0,0.0,0.0,821.21,EXPERIAN,Very High,,,352701.32,869909.74,674.24,3.0,27474.58,2024-07-02,Penalty,Mobile App,200550.4,GBP
CUST101578,ACC901578,Fixed Deposit,2020-07-19,Inactive,M,82.95,Gujarat,534664.14,SME,,,3182747.94,1450844.81,5.0,Rejected,Y,N,Y,N,N,Hyderabad Banjara Hills,,636.0,0.0,1.0,0.0,Auto Loan,4227550.08,13.0,2036065.74,70898.26,29.0,0.0,2278.37,798.3,EQUIFAX,Very High,,5.59,,9296.69,1345.38,33.0,69299.39,2020-05-28,EMI,Branch,461491.11,INR
CUST101579,ACC901579,Fixed Deposit,2020-03-03,Inactive,M,36.32,Telangana,949266.47,SME,Retired,,3134826.9,997409.89,2.0,Verified,N,Y,,Y,N,Ahmedabad SG Highway,,444.0,,0.0,0.0,,,,,,60.0,0.0,2795.59,663.45,EQUIFAX,Medium,,6.73,,2749.64,1787.06,15.0,3174497.53,2024-01-20,Penalty,RTGS,434668.98,INR
CUST101580,ACC901580,Recurring Deposit,2019-08-03,Closed,Other,34.25,Rajasthan,369769.38,Retail,,,896647.48,1236964.09,2.0,Verified,,Y,N,Y,Y,Hyderabad Banjara Hills,,560.0,1.0,0.0,0.0,Personal Loan,3899080.62,82.0,1240556.0,73185.09,0.0,0.0,0.0,590.97,CIBIL,,,,,7854.41,629.26,110.0,33855.07,2020-10-09,Interest,Mobile App,194739.2,INR
CUST101581,ACC901581,Fixed Deposit,2020-05-27,,F,52.56,West Bengal,,Corporate,Retired,,4098071.11,1417076.45,5.0,,N,,,N,N,Pune FC Road,RM37,6.0,0.0,0.0,,Auto Loan,4903248.48,119.0,1788875.87,97115.66,181.0,1.0,2633.36,466.04,EXPERIAN,Low,,9.94,,7066.99,1569.07,76.0,74376.26,2019-06-30,Penalty,IMPS,62247.56,INR
CUST101582,ACC901582,Checking,2023-12-01,Active,F,56.57,West Bengal,305182.08,Retail,Retired,,3234703.08,194594.65,8.0,Verified,,N,Y,Y,,Ahmedabad SG Highway,,536.0,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,338.67,CIBIL,High,,,23279285.16,8803.73,141.03,14.0,44978.82,2023-07-23,Credit,UPI,165124.97,USD
CUST101583,ACC901583,Savings,2019-04-25,Closed,M,29.47,Delhi,750886.95,,Retired,,146646865.99,1526280.76,2.0,Expired,N,,N,N,Y,Kolkata West,,333.0,0.0,1.0,0.0,Personal Loan,1125846.66,12.0,1007259.69,25525.39,0.0,0.0,0.0,708.02,,Very High,2.52,,,7437.67,93.11,115.0,74588.33,2020-11-18,Penalty,Branch,479335.12,USD
CUST101584,ACC901584,Fixed Deposit,2021-05-27,,M,32.49,Telangana,537349.33,Corporate,Self-Employed,,3043452.26,130203.14,5.0,,,N,N,,,Delhi North,RM40,508.0,0.0,1.0,1.0,Home Loan,150568932.72,122.0,83924726.33,3273508.59,119.0,1.0,2695.39,604.02,,High,,6.43,,15618.63,1245.5,13.0,8041.62,2023-05-05,Debit,NEFT,295796.9,GBP
CUST101585,ACC901585,Savings,2023-10-09,,F,33.61,Rajasthan,219480.14,HNI,,,435851.07,807216.06,8.0,Expired,,N,,Y,N,Kolkata West,RM40,285.0,0.0,1.0,1.0,,,,,,92.0,1.0,2836.56,661.56,CIBIL,Low,6.42,,,10009.67,953.22,52.0,26100.98,2020-08-24,Interest,UPI,169112.07,INR
CUST101586,ACC901586,Recurring Deposit,2023-08-15,Frozen,M,29.47,West Bengal,318224.31,Corporate,,,3525720.85,935949.53,6.0,,,N,Y,N,N,Kolkata West,RM11,257.0,0.0,0.0,,,,,,,59.0,0.0,566.95,925.14,,,,,,13519.41,340.52,89.0,64134.39,2025-02-23,Credit,RTGS,3458.23,INR
CUST101587,ACC901587,Checking,2019-04-02,Frozen,M,58.87,Telangana,263952.76,SME,,,4493924.06,1695655.84,3.0,,Y,,Y,Y,Y,,,710.0,0.0,0.0,0.0,Business Loan,4739069.45,82.0,3659984.78,93205.25,,,0.0,762.33,EXPERIAN,Very High,,,-108622.38,8042.59,1752.77,107.0,41179.84,2022-03-02,Interest,Branch,365359.58,INR
CUST101588,ACC901588,Recurring Deposit,2023-04-14,Inactive,,34.91,Gujarat,692890.78,Retail,,,3877749.86,149136.38,0.0,Pending,,N,,,N,Ahmedabad SG Highway,,499.0,,,0.0,Personal Loan,2377827.41,85.0,2202723.34,60851.88,1.0,0.0,0.0,696.24,EQUIFAX,Medium,,,,15420.73,1112.15,4.0,34132.99,2019-10-24,Interest,Branch,372696.72,USD
CUST101589,ACC901589,Checking,2019-05-28,Frozen,M,32.17,Rajasthan,188389.98,Corporate,Salaried,Employer_199,1974353.66,960436.54,7.0,Expired,N,N,N,,N,Delhi North,RM13,414.0,0.0,,0.0,Business Loan,2977450.73,82.0,800489.87,48679.19,,,0.0,653.02,CIBIL,Very High,,,296503.62,6758.96,769.33,82.0,28606.39,2024-04-06,Debit,NEFT,119617.6,INR
CUST101590,ACC901590,Fixed Deposit,2024-01-26,Closed,,65.12,Gujarat,718049.94,Corporate,Retired,,2989145.72,374197.12,4.0,,,,,,Y,Jaipur Vaishali,RM17,555.0,0.0,,0.0,Personal Loan,1606248.15,121.0,,33690.98,121.0,1.0,2369.4,425.6,,Very High,,6.66,,1191.01,1514.75,61.0,56932.08,2021-08-26,EMI,Net Banking,252688.15,INR
CUST101591,ACC901591,Savings,2018-08-02,Closed,,38.05,Gujarat,415686.57,,Retired,,1073467.53,1795281.88,8.0,,N,Y,Y,N,N,Hyderabad Banjara Hills,,694.0,1.0,0.0,1.0,Auto Loan,190279595.94,58.0,100529755.37,3708924.16,1.0,0.0,0.0,559.65,CIBIL,Very High,4.03,,,,507.4,116.0,31339.1,2020-06-28,Credit,ATM,378325.54,INR
CUST101592,ACC901592,Checking,2020-06-29,Inactive,,56.68,Maharashtra,416387.42,Retail,Retired,,1355346.01,263947.01,8.0,,,N,,N,N,Jaipur Vaishali,,147.0,0.0,0.0,,Auto Loan,1433927.76,48.0,700198.43,26697.38,88.0,1.0,867.2,807.24,CIBIL,Low,,,100654.1,2880.54,535.97,87.0,63651.7,2018-04-18,EMI,UPI,378512.74,INR
CUST101593,ACC901593,Recurring Deposit,2019-06-01,Closed,,20.55,Gujarat,178323.47,SME,Salaried,Employer_159,1537966.29,1699985.27,0.0,Expired,N,Y,N,Y,,Jaipur Vaishali,,319.0,1.0,,,Personal Loan,5414874.73,120.0,4060392.09,84988.43,0.0,0.0,0.0,323.56,CIBIL,Very High,,,,13317.6,111.77,113.0,36610.15,2019-11-06,Credit,Branch,,USD
CUST101594,ACC901594,Savings,2023-12-15,Inactive,M,68.36,Delhi,774322.05,,,,1565701.6,306357.36,0.0,Expired,,,,N,N,Bangalore MG Road,,510.0,0.0,0.0,,Personal Loan,3735972.17,60.0,1096476.11,87859.01,1.0,0.0,0.0,336.26,,Low,5.68,,,337346.55,765.78,58.0,22435.33,2021-04-22,Debit,Mobile App,435705.71,INR
CUST101595,ACC901595,Current,2020-03-17,Active,M,66.33,Maharashtra,834535.85,Corporate,Self-Employed,,1102656.39,1515998.11,9.0,Pending,,N,N,,Y,Jaipur Vaishali,RM16,408.0,,0.0,,,,,,,180.0,1.0,614.5,345.73,EQUIFAX,Medium,,,,6579.05,2004.7,47.0,16568.79,2019-04-27,Credit,UPI,166816.56,INR
CUST101596,ACC901596,Savings,2019-02-15,Closed,M,32.31,Delhi,676588.43,,Retired,,147820064.86,1863802.67,1.0,Expired,N,,N,N,Y,Kolkata West,,355.0,0.0,1.0,0.0,Personal Loan,1282014.85,12.0,932144.54,22502.9,2.0,0.0,0.0,630.8,,Very High,2.75,,,7470.6,105.13,111.0,66777.9,2021-01-13,Penalty,Branch,439784.64,USD
CUST101597,ACC901597,Current,2021-05-22,Closed,,31.69,Telangana,951748.31,Retail,Business Owner,,3744072.52,1626330.57,1.0,Verified,N,Y,N,N,,Jaipur Vaishali,,14.0,0.0,0.0,0.0,Education Loan,3655716.75,36.0,18115040.02,67601.05,28.0,0.0,152830.47,,,Very High,,,,11254.92,957.7,109.0,-3874.45,2023-10-28,Transfer,ATM,49233.63,INR
CUST101598,ACC901598,Savings,2018-03-26,,F,83.43,Tamil Nadu,706647.29,Corporate,Salaried,Employer_105,550258.26,260362.75,3.0,,N,Y,Y,,N,,RM46,801.0,0.0,,0.0,Personal Loan,5108776.48,61.0,3639638.54,80001.66,120.0,1.0,1382.32,489.81,EXPERIAN,Low,4.09,,,11375.05,,82.0,80303.12,2022-12-26,Interest,ATM,,INR
CUST101599,ACC901599,Savings,2018-12-08,Frozen,M,48.6,West Bengal,438741.0,Retail,Self-Employed,,292856.89,762600.93,,Pending,,N,N,Y,Y,Chennai East,,129.0,0.0,0.0,0.0,Auto Loan,5130291.65,37.0,3292710.11,91285.18,29.0,0.0,1908.67,878.14,EQUIFAX,,3.88,,,8636.68,51.55,121.0,28335.07,2021-02-24,Interest,NEFT,256005.69,GBP
CUST101600,ACC901600,Recurring Deposit,2017-09-26,Active,Other,77.77,Gujarat,536294.18,Corporate,Student,,4763253.64,261693.25,3.0,Expired,Y,Y,,,N,Jaipur Vaishali,RM4,372.0,0.0,0.0,0.0,Auto Loan,209800.36,122.0,112538.34,4118.53,89.0,1.0,4672.3,367.78,,Low,,,,5715.8,1418.21,80.0,70260.25,2022-04-17,Penalty,Net Banking,404256.43,INR
CUST101601,ACC901601,Fixed Deposit,2020-12-31,,Other,39.4,,133124.33,Corporate,Salaried,Employer_70,2831150.67,77784316.72,4.0,Rejected,,Y,,N,Y,Mumbai Central,RM17,24.0,0.0,,1.0,,,,,,,,0.0,391.75,EXPERIAN,,,6.18,,10023.38,20426.99,65.0,20578.82,2019-07-04,Debit,ATM,373422.99,INR
CUST101602,ACC901602,Savings,2022-06-04,,F,43.54,Karnataka,418613.97,Corporate,Business Owner,,4143230.04,78819.07,6.0,Expired,Y,N,Y,Y,N,Mumbai Central,RM22,412.0,0.0,,0.0,Home Loan,2675004.79,60.0,2152387.0,54278.8,0.0,0.0,0.0,555.52,CIBIL,High,3.76,,,6164.11,1541.0,70.0,10594.54,2020-09-06,Credit,RTGS,44752.71,INR
CUST101603,ACC901603,Fixed Deposit,2023-01-10,Inactive,M,73.24,Gujarat,720896.82,HNI,Business Owner,,1983826.7,839289.12,2.0,,Y,,Y,Y,Y,,RM19,482.0,0.0,0.0,,,,,,,32.0,0.0,3454.34,348.51,EXPERIAN,,,5.62,,639.17,1263.85,7.0,72187.62,2023-02-01,Transfer,ATM,423477.93,INR
CUST101604,ACC901604,Savings,2024-05-06,Inactive,M,62.58,Delhi,786855.11,,,,1498965.55,334788.83,0.0,Expired,,,,N,N,Bangalore MG Road,,592.0,0.0,0.0,,Personal Loan,3915932.79,59.0,1126741.8,83249.93,0.0,0.0,0.0,366.58,,Low,6.05,,,315432.78,827.0,59.0,18786.76,2020-12-28,Debit,Mobile App,518358.28,INR
CUST101605,ACC901605,Fixed Deposit,2021-06-24,Inactive,F,34.07,Karnataka,848443.64,,,,1778085.53,918121.29,0.0,Verified,N,,,Y,N,Mumbai Central,,445.0,0.0,0.0,0.0,Business Loan,3292410.88,49.0,1037200.68,67414.26,0.0,0.0,0.0,,EQUIFAX,Medium,,5.89,,13103.14,1477.41,11.0,618.04,2022-03-14,EMI,IMPS,338483.67,EUR
CUST101606,ACC901606,Checking,2022-08-26,Active,M,28.16,Delhi,409344.17,Retail,Student,,2594792.39,1910847.14,3.0,Expired,,Y,,N,,Kolkata West,,429.0,1.0,0.0,1.0,Home Loan,1984177.06,49.0,341000.57,36498.82,60.0,0.0,193414.22,763.4,,,,,168161.12,7534.0,92.25,62.0,34492.07,2024-11-22,Interest,Branch,472878.61,INR
CUST101607,ACC901607,Current,2021-11-13,Closed,M,59.62,Karnataka,742330.46,Retail,,,1521975.32,879045.91,4.0,Rejected,N,N,N,,Y,Hyderabad Banjara Hills,,425.0,0.0,,,,,,,,91.0,1.0,791.78,579.34,,Low,,,,10173.07,1172.22,51.0,54772.56,2019-10-06,Interest,UPI,34476.3,INR
CUST101608,ACC901608,Current,2018-08-01,Active,,37.65,Karnataka,855347.23,,Student,,2359668.1,1285559.63,3.0,,,N,Y,,Y,Mumbai Central,,345.0,0.0,0.0,0.0,Education Loan,1723767.89,,564244.98,34949.24,0.0,0.0,0.0,439.13,EQUIFAX,,,,,13166.7,312.43,50.0,42379.17,2022-08-15,Interest,IMPS,404828.46,INR
CUST101609,ACC901609,Checking,2024-10-30,Closed,F,39.99,West Bengal,247521.43,HNI,,,,895481.26,4.0,Expired,,N,,,,Ahmedabad SG Highway,RM42,,,0.0,0.0,Education Loan,518765.97,38.0,349815.44,11523.88,122.0,1.0,2416.82,424.43,EXPERIAN,Low,,,300060.38,12364.14,1669.06,49.0,62692.03,2019-09-23,Debit,Mobile App,89396.83,EUR
